word,pos,meaning,example,match_id,is_same
bông,d,"cây thân cỏ hay cây nhỡ, lá hình chân vịt, hoa màu vàng, quả già chứa xơ trắng, dùng để kéo thành sợi vải",#cây bông #cánh đồng trồng bông,oewn-12196466-n,True
bông,d,chất sợi lấy từ quả của bông hoặc của một số cây khác,#dùng bông thấm máu #chăn bông #gối bằng bông gạo,oewn-14894229-n,True
bông,d,tập hợp gồm nhiều hoa không cuống mọc dọc trên một cán hoa chung hoặc tập hợp gồm nhiều quả [mà thông thường gọi là hạt] phát triển từ một cụm hoa như thế,"#lúa trĩu bông #""Đìu hiu quạnh quẽ hơi thu, Bông lau phơi trắng, lá ngô rạng vàng."" (Cdao)",oewn-11694783-n,True
bông,d,từ dùng để chỉ từng cái hoa,"#bông hồng #""Cỏ non xanh rợn chân trời, Cành lê trắng điểm một vài bông hoa."" (TKiều)",oewn-11690372-n,False
bông,d,hoa,"#đốt pháo bông #""Dưới trăng quyên đã gọi hè, Đầu tường lửa lựu lập loè đâm bông."" (TKiều)",oewn-11689786-n,True
bông,d,bông tai [nói tắt],"#""Con gái hai mươi tuổi không thể có cặp mắt trong sáng như thế, và cô mới ngây thơ làm sao, cô vẫn còn đeo bông tòn ten (...)"" (Nguyễn Quang Sáng; 4)",oewn-03267052-n,True
bông,d,1 giấy nợ ngắn hạn do các cơ quan tín dụng hoặc cá nhân phát ra,,oewn-13438583-n,True
bông,d,phiếu cấp phát để mua hàng,#bông mua vải,oewn-06530059-n,True
bông,d,bản in thử để sửa,#đọc morat #sửa morat lần hai,oewn-06603166-n,True
bông bụt,d,râm bụt,"#""Gà con gây giống kêu chiêm chiếp dưới hàng rào bông bụt."" (Nguyễn Thi; 3)",oewn-12198361-n,True
bông đá,d,tên gọi thông thường của amiant,,oewn-14749770-n,True
bông gòn,d,"bông lấy từ quả cây gòn, cây gạo, thường dùng làm đệm, gối",,oewn-14949914-n,True
bông tai,d,hoa tai,#đôi bông tai bằng vàng,oewn-03267052-n,True
bông thấm nước,d,"bông có thể hút nước, dùng trong y tế",,oewn-04374833-n,False
bông thùa,d,"động vật không xương sống cùng loại với san hô nhưng thân mềm, có nhiều râu quanh miệng giống cành hoa quỳ, màu hồng hoặc đỏ, sống bám trên các tảng đá ở biển hoặc vùng nước lợ",,oewn-01917250-n,True
bông tiêu,d,"cột tín hiệu báo cho tàu thuyền biết chỗ có nguy hiểm, chướng ngại",,oewn-07280883-n,True
bồng,d,"trống kiểu cổ, hai đầu bịt da, giữa eo lại",,oewn-03254272-n,True
bồng,d,ba lô hoặc túi vải có dây đeo vào lưng để đựng đồ đạc,"#""Chúng tôi mỗi người đã phải mang một bồng nặng trong đó gồm quần áo chăn mùng, giấy sáp (...)"" (Anh Đức; 14)",oewn-02772753-n,True
bồng bồng,d,"cây nhỡ, lá có gân song song, hoa dùng làm rau ăn","#hoa bồng bồng #""Bồng bồng mà nấu canh tôm, Ăn cho mát ruột đến hôm lại bồng."" (Cdao)",oewn-11618108-n,True
bồng lai,d,[thường viết hoa] tên ngọn núi 'Bồng Lai' nơi tiên ở [theo thần thoại của Trung Quốc]; dùng để nói cảnh đẹp và cuộc sống hạnh phúc mà con người mơ ước,"#""Người hay lại gặp cảnh hay, Khác nào tiên tử chơi rày Bồng Lai."" (LVT) #""May gì được đến Bồng Lai, Vin đào tiên tử, chép bài linh đan."" (LNT)",oewn-08583035-n,True
bồng mạc,d,"điệu ngâm thơ lục bát biến thể, ngân dài giọng và kéo dài lời",,oewn-07048121-n,False
bổng,d,"lương của quan lại, viên chức nhà nước",,oewn-13311308-n,True
bổng,d,bổng ngoại [nói tắt],#lương ít nhưng bổng lại nhiều,oewn-13294177-n,False
bổng lộc,d,lương và các khoản hưởng phụ khác của quan lại [nói tổng quát],"#được hưởng bổng lộc của triều đình #""(...) ở một hạt rộng và đông dân đinh thì công việc tất nhiều hơn, bổng lộc chắc sẵn và dễ kiếm hơn."" (Khái Hưng; 2)",oewn-13311308-n,False
bổng lộc,d,"các khoản lợi có được do chức vụ, địa vị mang lại [nói tổng quát; thường hàm ý chê]",#tha hồ mà hưởng bổng lộc #lương thì ít mà bổng lộc thì nhiều,oewn-13319034-n,False
bổng ngoại,d,"những món lợi mà quan lại kiếm được ngoài lương ra [như tiền hối lộ, của biếu xén, v.v.] [nói tổng quát]","#""(...) lương tao mỗi tháng năm mươi đồng, bổng ngoại độ ngần ấy nữa, vị chi là trăm bạc."" (Lan Khai; 1)",oewn-00777759-n,False
bỗng,d,bã rượu hoặc rau cỏ ủ chua làm thức ăn cho lợn,#bỗng rượu #ủ bỗng chua cho lợn #giấm bỗng,oewn-09360312-n,False
bống,d,cá bống [nói tắt],"#bống có gan bống, bớp có gan bớp (tng)",oewn-02621795-n,True
bộng,d,chỗ rỗng trong lòng gỗ,"#gỗ bị mọt, có nhiều bộng #""(...) con sóc vừa giật mình thức dậy nhô đầu ra khỏi bộng cây (...)"" (Đoàn Giỏi; 6)",oewn-13933910-n,True
bộng,d,"nồi đất cỡ to, miệng rộng","#""Nhọc nhằn chẳng muốn ăn khoai, Luộc một nồi bộng, lưa hai củ sùng."" (Cdao)",oewn-03996832-n,False
bộng ong,d,"khúc gỗ hình trụ rỗng, bịt hai đầu, chừa lỗ nhỏ cho ong vào làm tổ",#nuôi khoảng chục bọng ong,oewn-09241066-n,True
bộp,d,"cây thân to, cao, gỗ xốp",,oewn-12210927-n,True
bốt,d,"nơi đóng quân nhỏ hoặc trạm canh gác của binh lính, cảnh sát dưới chế độ thực dân",#bốt cảnh sát #bốt gác #giặc đóng bốt trong làng,oewn-03768938-n,True
bốt,d,giày cổ cao đến gần đầu gối,#chân đi đôi bốt trắng,oewn-02876113-n,True
bột,d,cá bột [nói tắt],"#cá mè bột #""Ban đêm, bà con xã viên trong làng gọi nhau ra ngủ ở ngoài bãi, ai cũng biết rằng cái trò vớt bột thường ăn thua vào những đêm lặng gió."" (Đỗ Chu; 5)",oewn-02515383-n,True
bột,d,"chất chứa nhiều trong hạt ngũ cốc hoặc các loại củ, dễ xay giã thành những hạt nhỏ mịn",#xay bột làm bánh #bột mì #có bột mới gột nên hồ (tng),oewn-15078434-n,False
bột,d,món ăn của trẻ em nấu từ bột gạo,#quấy bột #cho bé ăn bột,oewn-07890756-n,True
bột,d,dạng hạt nhỏ mịn như bột,#nghiền thành bột #vôi bột #đất bột #bột màu,oewn-15021579-n,True
bột,d,"calcium sulfat ngậm nước, có dạng bột, dùng để bó chỗ xương gãy",#bị gãy chân phải bó bột #tháo bột,oewn-02983295-n,True
bột giặt,d,xà phòng giặt ở dạng bột,,oewn-04261645-n,True
bột giấy,d,"bột cellulos hoặc thớ sợi thực vật đã nghiền nhuyễn và tẩy trắng, dùng để sản xuất giấy",,oewn-15128201-n,True
bột kẽm,d,"bột oxide kẽm, màu trắng, dùng trong công nghiệp cao su, sơn, v.v.",,oewn-15133312-n,True
bột mài,d,bột dùng để mài hoặc đánh bóng bề mặt,,oewn-14823414-n,True
bột ngọt,d,mì chính,,oewn-07844354-n,True
bột nở,d,"bột mịn dễ tan trong nước, thường dùng trong chế biến thực phẩm để làm tăng thêm độ nở, độ tơi xốp",#cho bột nở vào làm bánh mì,oewn-14796622-n,True
bơ,d,chất béo màu vàng nhạt tách ra từ sữa tươi,#ăn bánh mì với bơ,oewn-07864314-n,True
bơ,d,"cây ăn quả, lá to dài hình xoan hoặc thuôn, hay bầu dục, quả có vỏ và thịt màu xanh lục, khi chín thịt chuyển thành màu vàng nhạt, ăn có vị béo [như bơ]","#""Gạc Rang xách về một ôm bánh mỳ, có hôm ăn trừ bữa cả túi quả bơ, vú sữa."" (Tô Hoài; 17)",oewn-07780823-n,True
bơ,d,"vỏ hộp sữa bò hoặc ống gò bằng tôn có hình vỏ hộp sữa, dùng làm dụng cụ đong lường chất hạt rời trong dân gian",#vay vài bơ gạo,oewn-03739135-n,False
bờ,d,dải đất làm giới hạn cho một vùng nước hoặc để ngăn giữ nước,"#tức nước vỡ bờ (tng) #""Đêm qua ra đứng bờ ao, Trông cá, cá lặn, trông sao, sao mờ."" (Cdao)",oewn-09456346-n,False
bờ,d,hàng cây cối rậm rạp hoặc tường xây dùng làm giới hạn cho một khoảng đất nhất định,"#bờ rào râm bụt #bờ tường #""Chuông khánh còn chẳng ăn ai, Nữa là mảnh chĩnh bỏ ngoài bờ tre."" (Cdao)",oewn-02878255-n,True
bờ,d,phần nhô lên và bao quanh một khoảng lõm trên cơ thể,"#vết loét đã nổi bờ #bờ môi tím tái #""Tóc chị xoã tràn bờ vai, rũ xuống mặt đá."" (Anh Đức; 16)",oewn-02905554-n,False
bờ bến,d,"bờ và bến, nơi giới hạn, tiếp giáp giữa nơi sông nước với đất liền [nói khái quát]","#""Kìa đâu bờ bến lôi thôi, Ngư thôn mấy nóc mặt trời tà dương."" (HT) #""Tuổi trẻ có một lần và chỉ có một lần mới mẻ nhất Đỗ yêu không có tận cùng bờ bến."" (Đỗ Tốn; 1)",oewn-09456346-n,True
bờ bụi,d,bờ và bụi [nói khái quát],"#tìm khắp các bờ bụi #""Anh em đang nằm bờ nằm bụi cực khổ ngoài kia, giờ vợ chồng đi sung sướng lấy một mình à?"" (Nguyễn Thi; 8)",oewn-04572519-n,False
bờ cõi,d,ranh giới giữa nước này với nước khác,"#""Biết chừng giúp nước dẹp loàn, Yên nơi bờ cõi, sạch đoàn kiến ong."" (CC)",oewn-08518135-n,True
bờ cõi,d,phần lãnh thổ của một quốc gia,"#mở mang bờ cõi #""Vun trồng xây đắp nghiệp nhà, Giang sơn bờ cõi sức ra giữ giàng."" (TNNL)",oewn-08510074-n,True
bờ giậu,d,"hàng rào đan bằng tre nứa hoặc hàng cây nhỏ, rậm để ngăn sân, vườn",,oewn-03516319-n,True
bờ khoảnh,d,bờ đắp quanh những khoảnh ruộng nhỏ để giữ nước,,oewn-03164975-n,True
bờ lu,d,"áo choàng mặc ngoài để giữ vệ sinh khi làm việc, thường trong các bệnh viện hoặc phòng thí nghiệm",,oewn-03635674-n,True
bờ lu dông,d,"áo mặc ngoài kiểu Âu, dài đến quãng thắt lưng, thường có đai dưới thân, tay dài, cổ bẻ hoặc cổ đứng",,oewn-03595493-n,False
bờ mẫu,d,"bờ đất lớn thường để ngăn giữa phần ruộng với mương, máng, v.v.","#""Chúng tôi đi men theo bờ mẫu, băng qua cánh đồng, bờ mẫu chỗ bùn lầy, chỗ lồi lõm (...)"" (Nguyễn Quang Sáng; 4)",oewn-03286971-n,True
bờ quai,d,"bờ phụ để ngăn nước ở phía cao, nối liền quanh một bờ lớn",#đắp bờ quai giữ nước,oewn-03663961-n,True
bờ rào,d,"hàng rào bao quanh sân, vườn","#""(...) Toản lần lần xé bờ rào đằng sau nhà, chui ra rồi chạy ra ngoài đầu xóm."" (Tô Hoài; 34)",oewn-03332179-n,True
bờ thửa,d,bờ bao quanh một thửa ruộng để giữ hoặc tháo nước,"#""Kênh mương vừa nắn thẳng dòng, Chớ leo bờ thửa bờ vùng mới xây."" (Tố Hữu; 42)",oewn-03663961-n,False
bờ vùng,d,"bờ bao quanh một cánh đồng lớn, thường là đồng trũng, để giữ hoặc tháo nước","#""Lụt thì vẫn còn nhưng mà bờ vùng bờ thửa đắp lên, đâu còn mênh mông nước trắng."" (Trần Hữu Thung; 1)",oewn-03286971-n,True
bỡ ngỡ,d,"có cảm giác ngỡ ngàng, lúng túng vì còn mới lạ, chưa quen","#bỡ ngỡ với công việc #mới đến, còn bỡ ngỡ #""Khoảng mười phút sau khi buổi học bắt đầu, tôi chợt cảm thấy bỡ ngỡ như vừa bắt gặp một điều mới lạ."" (Hoàng Phủ Ngọc Tường; 1)",oewn-04804731-n,True
bơi,d,chèo,"#""Nhà ta nghề lộng nghề khơi, Lấy mình khuya sớm để vác bơi vác chèo."" (Cdao)",oewn-03842942-n,True
bời lời,d,"cây mọc hoang, quả tròn nhỏ mọc thành chùm, gỗ nhẹ, thớ đặc, thường dùng làm cột nhà",,oewn-13124818-n,True
bơm,d,"dụng cụ dùng để đưa chất lỏng, chất khí từ một nơi đến nơi khác, hoặc để nén khí, hút khí",#bơm xe đạp #bơm chữa cháy,oewn-04028192-n,True
bơm chân không,d,"dụng cụ dùng để rút khí, tạo ra chân không trong một bình kín",,oewn-02695372-n,True
bờm,d,"đám lông dài mọc trên cổ, trên gáy một vài giống thú",#sư tử đực có bờm #bờm ngựa,oewn-01902387-n,True
bờm,d,mớ tóc dài và rậm mọc nhô cao lên,"#""Ngày bé tôi ăn mặc rất rách rưới, tóc cứ để bờm che kín cả gáy, cả tai."" (Nguyễn Khải; 23)",oewn-01902387-n,False
bợm,d,kẻ sành sỏi về những trò ăn chơi,#bợm rượu (uống được nhiều rượu) #bợm bạc (chuyên sống bằng cờ bạc),oewn-10097911-n,False
bợm,d,"kẻ chuyên lừa bịp, trộm cắp","#""Việc lừa dối vỡ lở ra, cả làng đến chửi rủa ông Trưởng Sắc, bắt ông phải đi tìm cho được thằng bợm để làng đi trình quan, bỏ tù (...)"" (Nguyễn Công Hoan; 1)",oewn-10727453-n,False
bợm bãi,d,bợm [ng2; nói khái quát],,oewn-10217586-n,False
bợm già,d,"kẻ lão luyện trong nghề lừa bịp, có nhiều mánh khoé","#""Nào ngờ cũng tổ bợm già, Bạc bà học với Tú bà đồng môn!"" (TKiều)",oewn-09974358-n,True
bơn,d,dải đất dài nhô lên giữa sông,"#""(...) đó là một địa danh heo hút mọc lên không biết tự thuở nào trên con bơn dài rộng giữa ngã ba sông lớn thông ra cửa biển Đông."" (Ngọc Giao; 1)",oewn-09342510-n,True
bợn,d,"cái ít nhiều lẫn vào hoặc còn sót lại, làm cho bẩn đi, cho vẩn đục","#nước trong, không chút bợn #""Tôi cầm díp nhổ lông nách cho chú. Nhổ đến trắng nhễ, chẳng còn một bợn."" (Tô Hoài; 5)",oewn-04702524-n,False
bớp,d,gái điếm,,oewn-10505025-n,True
bợp,d,cái đánh vào mặt hoặc vào đầu bằng lòng bàn tay sướt qua,"#""Người bố nóng tính liền phóng cho mỗi đứa mấy chiếc bợp tai."" (Tô Hoài; 2)",oewn-00134488-n,True
bớt,d,"vết màu hung xám, xanh xám hay đỏ trên mặt da [thường do bẩm sinh]",#có cái bớt trên má,oewn-04699986-n,True
bu,d,mẹ [chỉ dùng để xưng gọi],"#con chào bu #""Con ngồi đây với thầy cho bu đi đong gạo nhé?"" (Nam Cao; 20)",oewn-10297825-n,False
bu,d,"lồng to đan bằng tre nứa, hình giống như cái chuông, thường dùng để nhốt gà vịt",,oewn-03020043-n,False
bu lông,d,đinh ốc,,oewn-02869005-n,True
bu lu,d,chiêng,,oewn-03452665-n,True
bù loong,d,đinh ốc,,oewn-02869005-n,True
bù nhìn,d,"vật giả hình người, thường bện bằng rơm, dùng để doạ chim, thú hoặc dùng diễn tập trong luyện tập quân sự","#bù nhìn giữ dưa (tng) #""Hôm qua, mấy cái thửa ruộng màu ở xóm ngoài đã bị đạn cầy lên chỉ vì cái thằng bù nhìn rơm, chụp một cái nồi đất, đứng y như người thật."" (Trần Đăng; 2)",oewn-04150777-n,True
